Order,File_Type,SKU_number,SoldFlag,SoldCount,MarketingType,ReleaseNumber,New_Release_Flag,StrengthFactor,PriceReg,ReleaseYear,ItemCount,LowUserPrice,LowNetPrice
149266,Active,551309,NA,NA,D,0,0,131593.78,117.25,2004,62,9.17,35.98
149267,Active,862675,NA,NA,S,0,0,774605.5213,147.5,1996,84,4,12.85
149268,Active,60732,NA,NA,D,2,1,759501.9225,239.95,1998,32,3.99,29.89
149269,Active,608931,NA,NA,D,2,1,2326860.12,80,2000,36,4,23.89
149270,Active,645974,NA,NA,D,2,1,265038.555,103,2010,25,22.98,49.8
149271,Active,192392,NA,NA,D,3,1,2209782.538,89,2003,39,4,22.08
149272,Active,527215,NA,NA,D,4,1,772114.6738,56,2010,34,7.13,23.99
149273,Active,285030,NA,NA,D,3,1,1065809.404,46.95,2005,29,4,15.84
149274,Active,254621,NA,NA,S,1,0,804514.885,84.95,2011,69,4,15.87
149275,Active,2009982,NA,NA,D,0,0,58490.4275,97.95,2015,71,10.64,36.98
149276,Active,646195,NA,NA,D,11,1,1376588.443,49.95,2005,21,4,31.49
149277,Active,3598665,NA,NA,D,4,1,5207902.95,169.95,2002,22,35,69.96
149278,Active,3599107,NA,NA,D,5,1,5270320.25,167.95,2007,19,8.99,157.46
149279,Active,561262,NA,NA,S,4,1,12912.5175,275.6,2009,97,48.99,157.83
149280,Active,533704,NA,NA,D,9,1,11611.96875,296,2012,162,41.97,51.99
149281,Active,870855,NA,NA,D,2,1,1727261.615,95.15,1989,21,5.79,98.22
149282,Active,152328,NA,NA,D,3,1,1255684.64,89.95,2006,21,5.11,81.53
149283,Active,608141,NA,NA,D,2,1,2466472.571,69.95,2003,25,4.98,39.89
149284,Active,52122,NA,NA,D,6,1,131142.8675,48.99,2003,146,3.98,28.9
149285,Active,607475,NA,NA,D,3,1,933993.0213,187.4,2007,29,16.04,103.48
149286,Active,623453,NA,NA,D,9,1,315282.3463,87.94,2011,69,11.94,41.89
149287,Active,612999,NA,NA,D,0,0,61080.09,24.84,2004,232,4.98,13.98
149288,Active,54227,NA,NA,S,2,1,201625.3463,153.35,2003,55,8.76,33.99
149289,Active,153875,NA,NA,D,3,1,510233.5825,250,2007,35,25.7,63.99
149290,Active,101242,NA,NA,D,5,1,1536175.916,141.96,2000,54,5.47,63.74
149291,Active,212335,NA,NA,D,2,1,41558.68375,245.2,2007,128,14.8,29.99
149292,Active,527201,NA,NA,D,3,1,36135.89375,298.6,2012,54,52.43,124.59
149293,Active,145778,NA,NA,D,2,1,161472.3088,237,2007,54,11.26,27.94
149294,Active,145767,NA,NA,S,2,1,142637.9813,259.93,2007,33,31.35,215.88
149295,Active,177068,NA,NA,D,6,1,1127152.27,115.95,2003,36,4.19,25.94
149296,Active,60733,NA,NA,D,6,1,100545.155,249.95,2003,51,14.39,39.94
149297,Active,1512449,NA,NA,D,2,1,954614.2063,50.2,2007,26,10.19,22.06
149298,Active,540544,NA,NA,D,2,1,49538.54875,113,2007,139,4,26.29
149299,Active,145781,NA,NA,D,2,1,1028878.49,124.6,2007,16,12.97,169
149300,Active,616924,NA,NA,D,3,1,10008.90625,141,2012,96,19.1,55.55
149301,Active,192070,NA,NA,D,5,1,2052129.88,19.9,2003,22,3,19.9
149302,Active,613130,NA,NA,D,2,1,976472.7225,41.2,2007,56,3.99,12.63
149303,Active,291541,NA,NA,S,6,1,517779.8338,139.95,2003,55,6.13,17.84
149304,Active,113053,NA,NA,D,3,1,235047.47,51.95,2007,26,7.27,49.96
149305,Active,622997,NA,NA,D,1,0,423648.7738,40.95,2008,27,4.45,56.89
149306,Active,110468,NA,NA,D,7,1,60463.0925,97.58,2011,90,11.96,54.03
149307,Active,2698019,NA,NA,D,3,1,2728004.993,88.95,2000,23,4.77,82.77
149308,Active,53774,NA,NA,S,6,1,11836.18125,241.33,2004,199,26.24,67.24
149309,Active,120736,NA,NA,D,6,1,138654.9425,135.95,2009,55,41.25,88.74
149310,Active,3270606,NA,NA,D,6,1,426521.2088,130.08,2004,34,26.23,120.92
149311,Active,617789,NA,NA,D,2,1,1025798.053,113.98,2009,54,4.97,66.79
149312,Active,608403,NA,NA,D,4,1,281722.5238,18.97,1991,70,4,100.87
149313,Active,434830,NA,NA,D,6,1,989696.3113,167.73,2008,43,28.27,99.59
149314,Active,614113,NA,NA,S,2,1,491054.4113,97.35,2003,49,4,65.13
149315,Active,527196,NA,NA,D,2,1,794300.7175,77.99,2009,31,8.37,48.94
149316,Active,608308,NA,NA,D,6,1,1757595.516,10.94,2003,44,4,11.99
149317,Active,628748,NA,NA,S,4,1,54097.9975,166.6,2009,78,39.96,81.78
149318,Active,225715,NA,NA,D,3,1,2546355.298,190,2002,23,5.89,73.25
149319,Active,893736,NA,NA,D,2,1,2642631.019,41.95,2008,15,4.97,24.98
149320,Active,534742,NA,NA,D,4,1,58088.17,51.99,2012,35,18.48,26.88
149321,Active,131039,NA,NA,S,11,1,9681.25125,248.8,2012,84,40.98,100.55
149322,Active,52594,NA,NA,D,2,1,1591541.365,64,2004,60,4,17.99
149323,Active,52595,NA,NA,D,3,1,468638.9475,77,2004,100,4.29,44.25
149324,Active,788724,NA,NA,D,3,1,4202972.446,99,2000,17,6.26,8.88
149325,Active,789448,NA,NA,D,4,1,2218799.904,99,2005,27,6.44,19.97
149326,Active,633326,NA,NA,D,4,1,1235038.819,66.95,2008,26,22.67,47.86
149327,Active,208537,NA,NA,D,5,1,1076892.571,59.4,1995,43,4,16.94
149328,Active,61213,NA,NA,D,5,1,902015.3588,140.95,2003,20,5.39,83.9
149329,Active,661457,NA,NA,D,8,1,3501783.721,98.5,2003,16,5.99,74.84
149330,Active,3598647,NA,NA,D,2,1,2758093.15,194.95,2002,21,49.4,136.18
149331,Active,153968,NA,NA,D,4,1,509917.5463,9.95,2007,36,4,9.69
149332,Active,748123,NA,NA,D,2,1,5342773.704,42.6,2001,36,4.44,13.43
149333,Active,201647,NA,NA,D,0,0,543025.2713,49.95,2014,58,7.69,38.99
149334,Active,915403,NA,NA,D,2,1,439353.9638,41.95,1999,43,4.38,34.15
149335,Active,909277,NA,NA,D,3,1,1883174.323,47.95,2004,32,8.99,69.87
149336,Active,606728,NA,NA,D,6,1,2075903.183,110,1992,46,5.68,22.63
149337,Active,617691,NA,NA,D,1,0,480607.3288,35.95,2004,41,4.96,31.26
149338,Active,924455,NA,NA,S,12,1,187592.545,44.99,2014,36,6.06,30.32
149339,Active,342342,NA,NA,D,2,1,6315497.648,195,1999,12,4.13,8.99
149340,Active,115838,NA,NA,D,8,1,1253617.735,93.33,2004,51,4,22.21
149341,Active,916295,NA,NA,D,4,1,863314.9088,100,1993,34,5.84,13.94
149342,Active,288656,NA,NA,D,5,1,339530.1563,140.07,2008,38,13.42,18.94
149343,Active,919542,NA,NA,D,2,1,1835465.049,69.95,2003,41,4,48.29
149344,Active,907089,NA,NA,D,3,1,2492656.964,96.95,2004,14,30.15,94.53
149345,Active,868051,NA,NA,D,1,0,976527.7313,108.2,2002,34,4,47.85
149346,Active,105384,NA,NA,D,0,0,491754.1925,87,2003,21,24.65,52.99
149347,Active,1867151,NA,NA,D,9,1,6411400.77,104.95,2008,10,25.94,53.49
149348,Active,3794861,NA,NA,D,2,1,1226087.15,0,1900,10,40.49,53.99
149349,Active,633639,NA,NA,D,5,1,889114.9488,87,1989,37,4,14.94
149350,Active,901145,NA,NA,D,2,1,2356543.78,86.95,2000,15,18.97,62.89
149351,Active,53176,NA,NA,D,5,1,616093.0038,134.69,2007,34,18.89,54.29
149352,Active,53175,NA,NA,D,4,1,493288.135,54.54,2005,48,4.4,51.98
149353,Active,868011,NA,NA,D,2,1,1454617.534,86.3,1994,28,4.35,48.29
149354,Active,3469182,NA,NA,D,2,1,8083282.25,57.95,1987,25,4.33,54.67
149355,Active,1587811,NA,NA,D,0,0,175917.595,17.99,2010,46,11.85,16.96
149356,Active,2384605,NA,NA,S,4,1,747468.3288,65,1994,45,4,24.66
149357,Active,867763,NA,NA,D,2,1,198599.3738,70,2014,39,18.05,25.44
149358,Active,868655,NA,NA,D,2,1,142481.575,49.95,2002,47,12.49,24.99
149359,Active,912692,NA,NA,D,0,0,1824484.369,61,2005,25,32.98,43.98
149360,Active,268473,NA,NA,D,3,1,282365.595,59,2007,29,7.62,62.87
149361,Active,57666,NA,NA,D,8,1,2305652.105,133.95,2003,65,4,7.99
149362,Active,55698,NA,NA,S,3,1,516640.9513,171.95,2007,132,4,24.72
149363,Active,795319,NA,NA,D,3,1,4873322.959,251.25,2008,11,7.18,48.99
149364,Active,55697,NA,NA,S,2,1,186684.5725,293.95,2004,140,4,27.19
149365,Active,2940341,NA,NA,D,3,1,5137008.871,69.99,2003,24,4.97,15.86
149366,Active,866041,NA,NA,D,1,0,243083.6638,174.25,2005,24,11.1,40.92
149367,Active,2273630,NA,NA,D,6,1,2081014.596,321.38,2008,29,39.98,183.87
149368,Active,1708989,NA,NA,D,6,1,1208204.061,79.99,2008,23,15.54,58.03
149369,Active,295438,NA,NA,D,5,1,758469.1163,69.99,2005,25,23.53,113.8
149370,Active,203801,NA,NA,D,8,1,824230.0788,62.99,2006,30,4.13,17.48
149371,Active,242485,NA,NA,D,4,1,1467578.289,89,2002,52,4,18.64
149372,Active,860448,NA,NA,D,2,1,2032135.058,129.97,2011,13,29.98,89.96
149373,Active,210996,NA,NA,D,0,0,239898.43,28.95,2008,62,8,27.94
149374,Active,633298,NA,NA,D,1,0,720052.6863,55.99,2009,26,26.35,94.8
149375,Active,266335,NA,NA,D,3,1,1592471.26,49.99,2007,15,28.99,28.99
149376,Active,527155,NA,NA,D,8,1,80926.8,40.95,2011,31,15.96,23.99
149377,Active,192424,NA,NA,D,7,1,756122.5263,44.95,2006,43,4,11.99
149378,Active,391815,NA,NA,D,1,0,326373.2988,45.99,2010,64,4.96,6.9
149379,Active,778589,NA,NA,D,4,1,3392759.395,39.95,2007,12,11.77,31.11
149380,Active,778690,NA,NA,D,5,1,3047092.18,58.95,2008,15,43.98,77.77
149381,Active,106584,NA,NA,S,5,1,839682.2313,48,2007,31,4.09,9.98
149382,Active,164144,NA,NA,D,2,1,971695.4988,29.95,1997,17,38.95,73.98
149383,Active,57089,NA,NA,S,2,1,234115.8,41.95,1995,43,4,18.69
149384,Active,297889,NA,NA,D,4,1,90880.3375,52.95,2012,48,8.94,18.99
149385,Active,54495,NA,NA,D,2,1,567359.6288,52.95,2004,49,3.93,8.64
149386,Active,54494,NA,NA,D,3,1,287876.7138,63.95,2009,44,4,8.99
149387,Active,609930,NA,NA,D,5,1,682.24875,64.99,2013,53,20.47,40.93
149388,Active,653709,NA,NA,D,1,0,1371268.823,37.95,2006,16,30.59,37.95
149389,Active,559769,NA,NA,S,1,0,608188.1038,48.75,1996,49,4,13
149390,Active,560940,NA,NA,D,5,1,1607548.739,43,2006,59,4,11.99
149391,Active,607339,NA,NA,D,7,1,603200.6563,143.6,2007,79,4.49,30.99
149392,Active,875674,NA,NA,D,7,1,163407.9188,33.99,2007,35,7.37,33.99
149393,Active,250975,NA,NA,D,7,1,268814.0363,79.95,2010,29,13.9,53.98
149394,Active,534668,NA,NA,D,8,1,59414.99,89.95,2013,29,51.49,71.26
149395,Active,268212,NA,NA,D,6,1,340270.3425,71.95,2007,31,4,18.58
149396,Active,61260,NA,NA,D,3,1,2635633.271,74.95,2004,35,4,18.81
149397,Active,614926,NA,NA,S,6,1,709405.96,95,2000,30,4.21,137.48
149398,Active,396057,NA,NA,D,3,1,870046.8988,72.95,2002,24,4,23.75
149399,Active,200307,NA,NA,D,1,0,995561.2863,77.95,2004,32,8.84,80.44
149400,Active,177507,NA,NA,D,3,1,2587142.878,106.95,2002,34,4,12.98
149401,Active,285978,NA,NA,D,5,1,2469518.964,99.6,2005,53,4,4.36
149402,Active,129239,NA,NA,D,6,1,970874.1838,45,2010,44,4.56,24.47
149403,Active,129004,NA,NA,D,5,1,2985107.391,60,2005,36,4,9.99
149404,Active,739578,NA,NA,D,7,1,1449509.184,77.2,2002,20,4,45.34
149405,Active,608191,NA,NA,D,4,1,3935416.274,39.95,2007,23,4,43.52
149406,Active,336555,NA,NA,D,3,1,4313158.29,35.95,2003,25,4,20.79
149407,Active,738216,NA,NA,D,3,1,4084304.504,37.5,2000,21,4,14.99
149408,Active,142973,NA,NA,D,4,1,4051317.145,70,2005,20,4,72.41
149409,Active,246201,NA,NA,D,1,0,554403.1625,51.95,2004,34,4,43.17
149410,Active,2262252,NA,NA,D,10,1,1568981.294,40.99,2009,38,11.42,39.89
149411,Active,149277,NA,NA,D,3,1,1990799.93,35.95,2003,36,4,29.68
149412,Active,918340,NA,NA,D,9,1,655047.8225,76.4,2005,40,4,36.79
149413,Active,53511,NA,NA,D,7,1,866608.7338,107.2,2008,50,4,11.4
149414,Active,53514,NA,NA,D,6,1,2387779.821,92.2,2005,42,4,32.91
149415,Active,53512,NA,NA,D,8,1,67061.82125,142.2,2010,80,4.24,38.38
149416,Active,134920,NA,NA,D,4,1,536155.1713,43,2007,36,4.98,20.68
149417,Active,721651,NA,NA,D,0,0,694098.5788,44.95,2004,47,4,45.01
149418,Active,619352,NA,NA,D,2,1,62326.83625,49.95,2010,80,5.67,94.88
149419,Active,637094,NA,NA,D,2,1,386564.0038,55,2009,30,19.08,41.23
149420,Active,652368,NA,NA,D,7,1,102287.7888,65,2013,45,8.75,55.47
149421,Active,134839,NA,NA,D,6,1,471760.3113,55,2010,93,4,16.94
149422,Active,612556,NA,NA,S,13,1,14323.7875,149.2,2013,102,29.77,93.93
149423,Active,287675,NA,NA,D,5,1,1960828.394,55,2007,39,4,8
149424,Active,288982,NA,NA,D,2,1,1680728.21,46,2005,52,4,18.6
149425,Active,149278,NA,NA,D,3,1,626365.4388,36,2004,28,5.04,19.52
149426,Active,689096,NA,NA,D,1,0,203685.6138,49.95,2012,24,22.22,35.39
149427,Active,117376,NA,NA,D,8,1,2184062.94,81.8,2006,29,4,13.99
149428,Active,120630,NA,NA,D,9,1,1329617.565,79,2008,57,4,10.2
149429,Active,542681,NA,NA,D,2,1,605898.4775,52,2010,41,24.3,45.5
149430,Active,717522,NA,NA,D,4,1,2562699.255,91.95,1999,23,4,19.89
149431,Active,134922,NA,NA,D,3,1,1236977.055,51,2007,58,4.7,39.97
149432,Active,120620,NA,NA,D,8,1,459293.1663,133,2008,29,4,25.71
149433,Active,116946,NA,NA,D,6,1,2289169.835,122.6,2005,50,4,45.97
149434,Active,127329,NA,NA,D,0,0,527377.4825,39.95,2010,55,4,10.5
149435,Active,131061,NA,NA,D,14,1,1399848.758,151.47,2011,20,4.64,602.99
149436,Active,51982,NA,NA,D,12,1,2228081.684,115.8,2006,64,4,6.26
149437,Active,527117,NA,NA,D,8,1,119042.1813,96.8,2012,63,6.02,26.25
149438,Active,132502,NA,NA,D,7,1,938197.2888,76.6,2008,64,4,25.82
149439,Active,919483,NA,NA,D,0,0,903630.7363,41,2008,18,17.52,21.61
149440,Active,534521,NA,NA,S,8,1,136324.8,72,2012,62,4,9.79
149441,Active,123949,NA,NA,D,3,1,2025407.664,97.95,2003,30,4,10.95
149442,Active,914099,NA,NA,D,6,1,3521653.446,88.2,2007,28,4.55,48.83
149443,Active,714822,NA,NA,D,5,1,8814211.55,48.2,2004,27,3,49.35
149444,Active,546257,NA,NA,D,6,1,1328573.12,32.95,2004,28,3.17,7.11
149445,Active,229131,NA,NA,D,7,1,475296.6825,35.95,2007,63,4,33.58
149446,Active,2575714,NA,NA,D,3,1,1459138.243,295,1989,21,52.53,83.97
149447,Active,3841948,NA,NA,D,3,1,14995351.15,89.95,2001,12,22.9,89.91
149448,Active,3841357,NA,NA,D,4,1,4070054.25,109,2004,22,46.33,107.35
149449,Active,179203,NA,NA,D,2,1,801615.6563,225.95,2009,43,4.81,73.94
149450,Active,613904,NA,NA,D,1,0,613196.5875,119.95,2008,68,4.05,21.89
149451,Active,918440,NA,NA,D,4,1,3061465.435,46.4,2009,31,4,40.59
149452,Active,918158,NA,NA,D,6,1,1444504.351,56.6,2010,46,4,6.72
149453,Active,57921,NA,NA,D,3,1,105873.5988,161.95,2008,30,33.99,86.36
149454,Active,60745,NA,NA,D,9,1,1222540.565,157.95,2004,56,4,5.82
149455,Active,165783,NA,NA,D,2,1,637870.38,75,2004,45,6.73,23.99
149456,Active,54288,NA,NA,S,7,1,471022.0413,75.95,2009,51,4,28.99
149457,Active,563596,NA,NA,D,3,1,902109.9338,39.95,2004,79,4,8.98
149458,Active,536045,NA,NA,D,6,1,1006909.18,78.95,2002,53,4.12,19.88
149459,Active,646623,NA,NA,D,2,1,709708.03,49.95,2005,21,7.98,17.34
149460,Active,2550932,NA,NA,S,0,0,520339.2638,52.95,1996,22,21.59,72.99
149461,Active,2647505,NA,NA,D,1,0,676128.0175,54.95,1993,39,5.38,34.75
149462,Active,640440,NA,NA,D,0,0,564663.365,149,2007,21,59.98,100.58
149463,Active,110619,NA,NA,S,13,1,120098.09,129.41,2011,41,22.97,38.99
149464,Active,144169,NA,NA,D,3,1,246589.41,113.4,2000,31,5.47,28.99
149465,Active,905980,NA,NA,D,2,1,1087021.453,70.2,2001,16,13.52,66.16
149466,Active,640389,NA,NA,D,1,0,268828.1338,92,2007,29,13.37,68.99
149467,Active,646808,NA,NA,D,2,1,464736.625,213.04,1995,19,13.8,57.99
149468,Active,115638,NA,NA,D,3,1,742609.7663,204,2003,20,26.38,73.16
149469,Active,705906,NA,NA,S,6,1,897264.7638,144.5,2013,35,6.93,102.98
149470,Active,60987,NA,NA,S,1,0,471908.4075,169.95,1995,56,4,20.54
149471,Active,246269,NA,NA,D,2,1,1706721.704,35.95,2004,34,4,12.99
149472,Active,177494,NA,NA,D,4,1,824810.5875,380.95,2007,39,43.6,131.39
149473,Active,893889,NA,NA,D,2,1,3400576.498,125.95,2007,16,6.74,48.93
149474,Active,638039,NA,NA,D,0,0,926477.6888,95,1986,25,4.47,48.21
149475,Active,649302,NA,NA,D,4,1,1315562.679,54.95,2001,24,4.64,45
149476,Active,597570,NA,NA,D,5,1,853364.1588,59.95,2003,28,4.73,70.09
149477,Active,877429,NA,NA,D,2,1,144786.3188,55,2013,22,46.03,52.74
149478,Active,617028,NA,NA,D,2,1,6464.405,86.25,2013,135,33.75,45.99
149479,Active,142005,NA,NA,D,1,0,99864.81375,13.98,2010,190,3.88,12.99
149480,Active,225661,NA,NA,D,3,1,1433494.175,99.95,2001,27,4,76.05
149481,Active,257458,NA,NA,D,5,1,153244.915,39.95,2011,69,12.94,39.41
149482,Active,257453,NA,NA,D,4,1,1561275.715,39.95,2005,52,4,8.29
149483,Active,420502,NA,NA,D,8,1,1076985.476,180.6,2000,39,3.9,23.93
149484,Active,53360,NA,NA,D,8,1,734135.4338,182.5,2006,90,4,26.75
149485,Active,53362,NA,NA,D,10,1,84250.45875,33.93,2010,133,4,33.99
149486,Active,53361,NA,NA,D,9,1,485861.39,175.5,2007,38,8.32,42.99
149487,Active,417081,NA,NA,D,9,1,346940.2063,54.07,2007,86,4,38.94
149488,Active,317406,NA,NA,D,1,0,391337.195,40,2010,39,12.86,33.99
149489,Active,545088,NA,NA,D,1,0,957804.5388,114.95,2009,19,51.99,77.38
149490,Active,225711,NA,NA,D,2,1,4231708.788,109.95,2001,12,7.26,67.23
149491,Active,242633,NA,NA,D,20,1,460270.1375,69.95,2008,25,4.7,97.75
149492,Active,308049,NA,NA,D,2,1,176680.7638,39.95,2006,66,6.17,27.7
149493,Active,537736,NA,NA,D,3,1,11798.18625,40,2013,50,17.67,27.88
149494,Active,909618,NA,NA,D,5,1,2818816.021,48.95,2000,16,5.17,49.64
149495,Active,920507,NA,NA,D,2,1,317432.5475,22.95,1995,50,5.12,33.01
149496,Active,887961,NA,NA,D,4,1,12522100.92,91,2003,12,4.75,125.8
149497,Active,896943,NA,NA,D,2,1,892076.5888,80,2004,23,5.39,35.92
149498,Active,2405976,NA,NA,D,3,1,7360640.24,19.95,1991,24,4,11.98
149499,Active,577014,NA,NA,D,4,1,3676754.696,52.95,1998,30,4,13.99
149500,Active,631504,NA,NA,D,8,1,815490.9575,138,2011,24,24.77,63.98
149501,Active,2378143,NA,NA,S,3,1,1323305.01,97,1996,26,4.14,26.68
149502,Active,607241,NA,NA,D,5,1,513371.5963,106.2,2002,29,9.75,52.81
149503,Active,258145,NA,NA,D,0,0,279366,59.95,2003,30,4.97,59.65
149504,Active,260309,NA,NA,D,0,0,909296.015,85.95,2004,20,5.99,35.65
149505,Active,375121,NA,NA,D,3,1,420155.6675,165,1997,26,6.91,68.63
149506,Active,562163,NA,NA,D,3,1,1300285.388,202.95,2008,14,8.92,81.38
149507,Active,348506,NA,NA,S,3,1,1168709.4,424.95,2006,29,4.11,54.49
149508,Active,148727,NA,NA,S,3,1,259064.8988,378.95,2008,34,5.94,58.81
149509,Active,348455,NA,NA,D,2,1,2214928.171,217.95,2004,17,4.13,77.86
149510,Active,244078,NA,NA,D,4,1,35615.43625,372.95,2011,58,26.99,203.98
149511,Active,178840,NA,NA,D,2,1,1343597.16,144.95,2004,26,4.48,29.99
149512,Active,3022415,NA,NA,D,4,1,1191307.004,161.38,2005,20,12.14,133.2
149513,Active,146886,NA,NA,D,5,1,2082927.626,89,2000,35,4.33,29.94
149514,Active,245079,NA,NA,D,3,1,1845196.246,97.95,2004,20,4,24.8
149515,Active,245061,NA,NA,D,2,1,782051.5025,91.95,2004,59,4,7.55
149516,Active,876727,NA,NA,D,6,1,3202616.55,124.16,2010,37,23.06,78.77
149517,Active,916268,NA,NA,D,4,1,1611161.911,46.95,2005,35,4.48,19.99
149518,Active,618586,NA,NA,D,5,1,430157.8738,46.95,2008,35,5.4,9.78
149519,Active,119286,NA,NA,S,10,1,11123.69875,112.6,2012,70,15.84,50.16
149520,Active,537368,NA,NA,D,10,1,797383.1175,116.4,2012,38,10.93,429.36
149521,Active,55552,NA,NA,D,4,1,557536.055,70.25,2007,95,4,16.99
149522,Active,285821,NA,NA,D,3,1,1462727.889,78.4,2003,32,4.73,46.45
149523,Active,117380,NA,NA,D,4,1,2510587.098,122.25,2007,30,4,45.83
149524,Active,621125,NA,NA,D,0,0,846218.2663,124,2003,38,31.9,53.65
149525,Active,626652,NA,NA,D,1,0,11969.1925,88.25,2013,114,8.58,43.94
149526,Active,893866,NA,NA,D,3,1,3316018.599,179.95,2009,14,14.73,37.99
149527,Active,894283,NA,NA,D,2,1,5711495.538,144.95,2005,14,6.63,52.49
149528,Active,614791,NA,NA,S,1,0,495922.7538,62.95,2002,47,4,21.99
149529,Active,224444,NA,NA,D,8,1,2468261.678,114.95,2002,32,4,62.95
149530,Active,652274,NA,NA,D,3,1,546996.675,76.95,2013,51,39.34,68.87
149531,Active,60746,NA,NA,D,6,1,1578849.984,69.95,2005,36,4,18.54
149532,Active,527043,NA,NA,D,4,1,884830.0938,198,2008,26,28.98,65.99
149533,Active,246825,NA,NA,D,4,1,138314.88,77.53,2007,43,39.27,69.98
149534,Active,51866,NA,NA,D,10,1,885153.44,128,2006,88,4,10.05
149535,Active,252722,NA,NA,D,3,1,32614.70125,242.5,2010,104,9.34,68.42
149536,Active,252755,NA,NA,D,2,1,715142.8225,212,2011,37,4.47,22.55
149537,Active,616044,NA,NA,D,11,1,871490.4463,104,2008,44,18.99,27.99
149538,Active,267158,NA,NA,D,7,1,2347830.345,90,2006,23,4,42.93
149539,Active,276264,NA,NA,D,2,1,1021313.878,112,2003,26,43.97,63.93
149540,Active,609868,NA,NA,D,15,1,230516.3463,192.95,2013,86,5.99,16.82
149541,Active,183421,NA,NA,D,13,1,1266012.878,221.95,2006,75,4,11.87
149542,Active,3272257,NA,NA,D,2,1,2621387.515,74.52,2005,37,7.41,48.12
149543,Active,117093,NA,NA,D,3,1,356767.9238,47.4,2008,85,4.39,19.32
149544,Active,527034,NA,NA,D,4,1,24421.65,64.6,2012,31,43.99,48.98
149545,Active,158288,NA,NA,D,4,1,449866.5863,52.95,2008,54,9.05,35.91
149546,Active,622887,NA,NA,D,2,1,866900.4863,55.95,1992,49,4,19.94
149547,Active,162177,NA,NA,D,1,0,368441.8875,37.89,2007,41,5.46,13.99
149548,Active,637876,NA,NA,S,1,0,643066.2225,73.87,2011,38,4.33,45.75
149549,Active,2105076,NA,NA,D,0,0,150857.6438,62.99,2013,16,40.43,42.61
149550,Active,2085922,NA,NA,D,0,0,378794.625,77.99,2013,10,48.99,53.98
149551,Active,2085921,NA,NA,D,0,0,313534.745,62.99,2013,21,40.48,42.37
149552,Active,2085937,NA,NA,D,0,0,432560.1825,62.99,2013,29,33.98,40.43
149553,Active,2104970,NA,NA,D,0,0,120041.1775,62.99,2013,17,38.85,42.44
149554,Active,2100319,NA,NA,D,0,0,157218.0538,62.99,2013,19,33.99,34.99
149555,Active,625553,NA,NA,D,1,0,771170.2675,60,1992,54,4,9.74
149556,Active,288701,NA,NA,S,6,1,274881.7775,197.33,2009,38,15.92,49.99
149557,Active,859571,NA,NA,D,5,1,733549.685,152.67,2007,29,6.61,62.29
149558,Active,527026,NA,NA,D,5,1,59796.72,216.8,2011,95,12.52,64.06
149559,Active,621053,NA,NA,D,3,1,793864.53,134.9,2004,29,4.49,67.99
149560,Active,715235,NA,NA,D,5,1,3253461.198,153.33,2007,34,4,103.83
149561,Active,145605,NA,NA,D,5,1,1887416.43,156.67,2006,34,8.37,8.97
149562,Active,146596,NA,NA,D,6,1,155747.4775,211.33,2010,25,16.91,214.66
149563,Active,177025,NA,NA,D,3,1,2826291.689,212.95,2005,25,4,28.99
149564,Active,57102,NA,NA,D,3,1,50091.17625,233.4,2010,113,7.99,51.09
149565,Active,2264268,NA,NA,D,3,1,269701.18,80.99,2010,33,11.82,65.43
149566,Active,635768,NA,NA,S,5,1,167451.42,236.8,2011,32,32.13,180.03
149567,Active,111260,NA,NA,D,1,0,183553.96,132.19,2010,43,10.66,53.53
149568,Active,60748,NA,NA,D,3,1,1109502.14,152.67,2005,41,4.54,16.23
149569,Active,52546,NA,NA,D,10,1,10926.37375,193.8,2010,166,8.63,53.98
149570,Active,52545,NA,NA,D,8,1,157974.47,119.33,2005,142,5.84,13.98
149571,Active,52548,NA,NA,D,9,1,686911.4913,124.2,2008,21,7.49,61.93
149572,Active,52265,NA,NA,S,8,1,26086.86875,367.95,2010,98,21.29,53.99
149573,Active,52972,NA,NA,S,9,1,16185.55875,247.6,2011,128,23.38,63.99
149574,Active,60162,NA,NA,S,5,1,497106.34,97.95,1996,58,6.14,43.98
149575,Active,561286,NA,NA,D,2,1,764435.9438,238.67,2010,27,8.41,524.19
149576,Active,626266,NA,NA,D,1,0,276411.4463,200.23,2010,30,31.7,83.84
149577,Active,618268,NA,NA,S,2,1,73344.69125,272.25,2009,56,27.17,37.97
149578,Active,146369,NA,NA,S,4,1,251667.86,247.6,2011,67,32.97,130.13
149579,Active,613399,NA,NA,S,3,1,828422.9063,168,2004,81,5.97,38.72
149580,Active,616108,NA,NA,S,6,1,601463.3788,114,2001,51,5.96,61.57
149581,Active,108332,NA,NA,D,6,1,1305533.08,151.23,2007,34,38.98,90.32
149582,Active,146614,NA,NA,D,4,1,1005620.301,220,2010,25,26.86,815.99
149583,Active,1574330,NA,NA,D,5,1,4418954.484,314.7,2006,21,4.64,61.85
149584,Active,561385,NA,NA,D,2,1,2105640.041,238.67,2010,12,32.56,203.94
149585,Active,561386,NA,NA,D,2,1,998386.335,238.67,2010,25,6,143.92
149586,Active,619885,NA,NA,S,2,1,858092.1625,114,2001,46,5.51,79.99
149587,Active,620804,NA,NA,D,5,1,103637.3688,144,2008,68,9.28,63.38
149588,Active,874079,NA,NA,D,2,1,4215623.758,5.37,2007,18,4.94,5.26
149589,Active,533857,NA,NA,D,4,1,112633.545,247.6,2012,58,51.02,103.98
